D0311,A046,68,68,71,F4050
D0311,B8203,71,98,-54,F4088
D0311,B2962,100,130,-71,F4050
D0311,A046,134,134,81,F4070
D0311,B5954,138,170,-81,F4070
D0311,A046,174,174,92,F4037
D0311,B1074,179,213,-92,F4037
D0311,A046,218,218,42,F4081
D0311,A046,218,218,80,F4068
D0311,B6996,222,246,-42,F4081
D0311,B5810,247,279,-80,F4068
D0311,A046,285,285,59,F4034
D0311,A046,285,285,79,F4072
D0311,B0517,291,319,-59,F4034
D0311,B6390,321,353,-79,F4072
D0311,A046,360,360,68,F4039
D0311,A046,360,360,63,F4052
D0311,B1167,367,397,-68,F4039
D0311,B3085,398,427,-63,F4052
D0311,S227,443,443,3,E2039
D0311,B8990,560,570,-3,E2039
D0311,S167,624,627,3,E1710
D0311,B0499,628,638,-3,E1710
D0310,A035,0,0,17,F3234
D0310,A035,0,0,29,F3261
D0310,A035,0,0,42,F3150
D0310,A035,0,0,28,F3199
D0310,A035,0,0,14,F3230
D0310,B6846,3,20,-17,F3234
D0310,B8294,21,42,-29,F3261
D0310,B1862,44,68,-42,F3150
D0310,B4861,70,91,-28,F3199
D0310,B6637,94,110,-14,F3230
D0310,A035,114,114,22,F3242
D0310,A035,114,114,23,F3255
D0310,A035,114,114,79,F3122
D0310,A035,114,114,16,F3209
D0310,B7247,124,143,-22,F3242
D0310,B7690,155,174,-23,F3255
D0310,B0271,179,211,-79,F3122
D0310,B5361,213,230,-16,F3209
D0310,S076,241,246,1,E1354
D0310,B0291,347,355,-1,E1354
D0310,S384,359,359,2,E2907
D0310,B7677,366,375,-2,E2907
D0310,S605,443,599,12,E4275
D0310,B1468,601,616,-12,E4275
D0310,S605,618,622,1,E4276
D0310,B1468,624,632,-1,E4276
D0313,A043,0,0,92,F3926
D0313,B8735,1,35,-92,F3926
D0313,A043,36,36,91,F3919
D0313,B7458,40,74,-91,F3919
D0313,A043,78,78,44,F3915
D0313,A043,78,78,59,F3913
D0313,B7123,83,108,-44,F3915
D0313,B6732,109,137,-59,F3913
D0313,A043,143,143,43,F3879
D0313,A043,143,143,41,F3894
D0313,A043,143,143,56,F3912
D0313,B1492,151,176,-43,F3879
D0313,B4463,178,202,-41,F3894
D0313,B6522,203,230,-56,F3912
D0313,S307,252,254,1,E2472
D0313,B2530,256,264,-1,E2472
D0313,S334,272,281,3,E2613
D0313,B7250,309,319,-3,E2613
D0312,A109,0,0,40,F8115
D0312,A109,0,0,39,F8183
D0312,A109,0,0,31,F8165
D0312,B0431,6,30,-40,F8115
D0312,B7852,31,55,-39,F8183
D0312,B5989,56,78,-31,F8165
D0312,A109,86,86,1,F8176
D0312,A109,86,86,20,F8140
D0312,A109,86,86,16,F8122
D0312,A109,86,86,18,F8161
D0312,A109,86,86,29,F8181
D0312,A109,86,86,27,F8119
D0312,A109,86,86,29,F8191
D0312,B6875,98,106,-1,F8176
D0312,B3335,194,212,-20,F8140
D0312,B1241,216,233,-16,F8122
D0312,B5748,234,252,-18,F8161
D0312,B7616,255,276,-29,F8181
D0312,B1001,278,299,-27,F8119
D0312,B8894,301,322,-29,F8191
D0315,A121,0,0,93,F8996
D0315,B0450,1,35,-93,F8996
D0315,A121,36,36,70,F9000
D0315,B1026,38,68,-70,F9000
D0315,A121,70,70,2,F9022
D0315,A121,70,70,91,F9045
D0315,A121,70,70,45,F9050
D0315,B4001,73,82,-2,F9022
D0315,B7902,83,117,-91,F9045
D0315,B8289,118,143,-45,F9050
D0315,A121,146,146,82,F9008
D0315,B1957,149,181,-82,F9008
D0315,A121,184,184,93,F9047
D0315,B8070,187,221,-93,F9047
D0315,A121,224,224,53,F9026
D0315,A121,224,224,80,F9038
D0315,B5178,227,254,-53,F9026
D0315,B6064,256,288,-80,F9038
D0315,A121,292,292,94,F9012
D0315,B2478,296,330,-94,F9012
D0315,A121,334,334,57,F9035
D0315,A121,334,334,82,F9013
D0315,B5617,339,367,-57,F9035
D0315,B2982,368,400,-82,F9013
D0315,A121,405,405,74,F9018
D0315,A121,405,405,32,F9034
D0315,B3407,409,440,-74,F9018
D0315,B5575,442,464,-32,F9034
D0315,A121,469,469,96,F9003
D0315,B1324,474,508,-96,F9003
D0315,A121,513,513,74,F9041
D0315,A121,513,513,43,F9005
D0315,B6720,519,550,-74,F9041
D0315,B1510,551,576,-43,F9005
D0315,A121,582,582,72,F9042
D0315,A121,582,582,65,F9006
D0315,B7658,586,616,-72,F9042
D0315,B1516,619,648,-65,F9006
D0315,A121,654,654,2,F9030
D0315,A121,654,654,8,F9046
D0315,A121,654,654,58,F9032
D0315,A121,654,654,63,F9007
D0315,B5404,659,668,-2,F9030
D0315,B8057,669,682,-8,F9046
D0315,B5548,684,712,-58,F9032
D0315,B1907,714,743,-63,F9007
D0314,A019,0,0,12,F1236
D0314,A019,0,0,30,F1208
D0314,A019,0,0,34,F1238
D0314,A019,0,0,31,F1295
D0314,A019,0,0,26,F1222
D0314,B2714,1,16,-12,F1236
D0314,B0062,20,41,-30,F1208
D0314,B2929,44,66,-34,F1238
D0314,B8789,69,91,-31,F1295
D0314,B1612,94,114,-26,F1222
D0314,A019,120,120,4,F1220
D0314,A019,120,120,17,F1284
D0314,A019,120,120,20,F1261
D0314,A019,120,120,27,F1285
D0314,A019,120,120,49,F1241
D0314,A019,120,120,13,F1213
D0314,A019,120,120,8,F1288
D0314,A019,120,120,2,F1263
D0314,B1543,134,145,-4,F1220
D0314,B7795,153,170,-17,F1284
D0314,B5491,172,190,-20,F1261
D0314,B7802,192,213,-27,F1285
D0314,B3066,214,240,-49,F1241
D0314,B0617,242,258,-13,F1213
D0314,B8003,261,274,-8,F1288
D0314,B5539,281,290,-2,F1263
D0317,A070,0,0,10,F5665
D0317,A070,0,0,4,F5756
D0317,A070,0,0,71,F5657
D0317,A070,0,0,33,F5683
D0317,B0959,3,17,-10,F5665
D0317,B8268,18,29,-4,F5756
D0317,B0417,32,62,-71,F5657
D0317,B2309,66,88,-33,F5683
D0317,A070,92,92,8,F5723
D0317,A070,92,92,60,F5654
D0317,A070,92,92,20,F5757
D0317,A070,92,92,22,F5732
D0317,A070,92,92,28,F5715
D0317,B6101,102,115,-8,F5723
D0317,B0183,124,152,-60,F5654
D0317,B8298,155,173,-20,F5757
D0317,B6526,175,194,-22,F5732
D0317,B5428,196,217,-28,F5715
D0316,A057,0,0,47,F4625
D0316,A057,0,0,58,F4613
D0316,B8154,1,27,-47,F4625
D0316,B4865,28,56,-58,F4613
D0316,A057,57,57,63,F4624
D0316,B8000,58,87,-63,F4624
D0316,A057,88,88,86,F4594
D0316,B0918,90,123,-86,F4594
D0316,A057,125,125,44,F4629
D0316,A057,125,125,68,F4601
D0316,B9091,128,153,-44,F4629
D0316,B2266,154,184,-68,F4601
D0316,A057,187,187,79,F4593
D0316,A057,187,187,58,F4605
D0316,B0173,189,221,-79,F4593
D0316,B3766,223,251,-58,F4605
D0316,A057,254,254,46,F4619
D0316,A057,254,254,60,F4595
D0316,B5724,258,283,-46,F4619
D0316,B1195,284,312,-60,F4595
D0316,A057,316,316,28,F4617
D0316,A057,316,316,60,F4598
D0316,A057,316,316,47,F4627
D0316,B5494,319,340,-28,F4617
D0316,B1506,341,369,-60,F4598
D0316,B8650,371,397,-47,F4627
D0316,A057,401,401,85,F4607
D0316,B4038,405,438,-85,F4607
D0316,A057,442,442,45,F4620
D0316,A057,442,442,80,F4604
D0316,B6776,448,473,-45,F4620
D0316,B3037,474,506,-80,F4604
D0316,A057,512,512,65,F4614
D0316,A057,512,512,74,F4596
D0316,B5118,519,548,-65,F4614
D0316,B1393,550,581,-74,F4596
D0316,S428,585,585,1,E3151
D0316,B2276,585,593,-1,E3151
D0316,S415,595,595,3,E3034
D0316,B6776,600,610,-3,E3034
D0316,S428,613,615,3,E3176
D0316,B5474,617,627,-3,E3176
D0089,A106,0,0,3,F7924
D0089,A106,0,0,23,F7852
D0089,A106,0,0,80,F7917
D0089,A106,0,0,25,F7885
D0089,B7058,4,14,-3,F7924
D0089,B0039,17,36,-23,F7852
D0089,B5714,39,71,-80,F7917
D0089,B2737,74,94,-25,F7885
D0089,A106,101,101,1,F7869
D0089,A106,101,101,8,F7886
D0089,A106,101,101,4,F7908
D0089,A106,101,101,4,F7919
D0089,A106,101,101,4,F7873
D0089,A106,101,101,6,F7866
D0089,A106,101,101,3,F7933
D0089,A106,101,101,1,F7893
D0089,A106,101,101,15,F7864
D0089,A106,101,101,6,F7915
D0089,A106,101,101,2,F7949
D0089,A106,101,101,1,F7900
D0089,A106,101,101,9,F7905
D0089,A106,101,101,45,F7857
D0089,A106,101,101,19,F7867
D0089,A106,101,101,12,F7920
D0089,B1566,162,170,-1,F7869
D0089,B2742,177,190,-8,F7886
D0089,B5188,197,208,-4,F7908
D0089,B5941,220,231,-4,F7919
D0089,B1955,236,247,-4,F7873
D0089,B1350,259,271,-6,F7866
D0089,B7417,278,288,-3,F7933
D0089,B3373,293,301,-1,F7893
D0089,B1168,312,329,-15,F7864
D0089,B5628,332,344,-6,F7915
D0089,B9134,348,357,-2,F7949
D0089,B3920,368,376,-1,F7900
D0089,B4750,379,393,-9,F7905
D0089,B0382,397,422,-45,F7857
D0089,B1455,436,454,-19,F7867
D0089,B6098,456,471,-12,F7920
D0089,S600,601,602,3,E4207
D0089,B1468,603,613,-3,E4207
D0089,S603,620,620,3,E4256
D0089,B3354,627,637,-3,E4256
D0088,A069,0,0,60,F5631
D0088,A069,0,0,48,F5589
D0088,B6444,1,29,-60,F5631
D0088,B2155,30,56,-48,F5589
D0088,A069,58,58,56,F5586
D0088,A069,58,58,63,F5642
D0088,B1785,63,90,-56,F5586
D0088,B7730,91,120,-63,F5642
D0088,A069,126,126,55,F5636
D0088,A069,126,126,45,F5604
D0088,A069,126,126,15,F5585
D0088,B7054,134,161,-55,F5636
D0088,B4277,162,187,-45,F5604
D0088,B1739,189,206,-15,F5585
D0088,S156,211,213,1,E1652
D0088,B7522,216,224,-1,E1652
D0088,S151,229,230,3,E1623
D0088,B3243,233,243,-3,E1623
D0556,A009,0,0,33,F0587
D0556,A009,0,0,91,F0527
D0556,B6636,6,28,-33,F0587
D0556,B1033,29,63,-91,F0527
D0556,A009,70,70,61,F0538
D0556,A009,70,70,58,F0550
D0556,B1909,80,108,-61,F0538
D0556,B2870,109,137,-58,F0550
D0556,S026,150,219,1,E0614
D0556,B7861,223,231,-1,E0614
D0556,S003,231,232,1,E0049
D0556,B5710,234,242,-1,E0049
D0556,S021,243,243,1,E0415
D0556,B2875,251,259,-1,E0415
D0556,S075,262,267,3,E1350
D0556,B1386,270,280,-3,E1350
D0556,S085,286,288,2,E1372
D0556,B1033,288,297,-2,E1372
D0556,S016,314,316,2,E0226
D0556,B3341,317,326,-2,E0226
D0556,S021,326,327,1,E0506
D0556,B7375,331,339,-1,E0506
D0556,S026,342,347,1,E0616
D0556,B7861,351,359,-1,E0616
D0556,S040,364,369,3,E0798
D0556,B6315,369,379,-3,E0798
D0556,S030,380,383,2,E0667
D0556,B6315,384,393,-2,E0667
D0556,S016,395,397,5,E0229
D0556,B3341,398,410,-5,E0229
D0556,S043,412,413,2,E0841
D0556,B4012,420,429,-2,E0841
D0556,S028,437,443,2,E0628
D0556,B3341,444,453,-2,E0628
D0556,S012,454,454,1,E0128
D0556,B3341,455,463,-1,E0128
D0556,S031,463,463,2,E0682
D0556,B3341,463,472,-2,E0682
D0556,S045,474,475,2,E0884
D0556,B1760,513,522,-2,E0884
D0556,S082,548,551,1,E1366
D0556,B4645,552,560,-1,E1366
D0556,S021,574,574,2,E0426
D0556,B3062,578,587,-2,E0426
D0556,S017,591,595,1,E0350
D0556,B6315,596,604,-1,E0350
D0556,S018,605,605,2,E0370
D0556,B0434,612,621,-2,E0370
D0556,S016,628,628,3,E0238
D0556,B3341,629,639,-3,E0238
D0081,A027,0,0,23,F2282
D0081,A027,0,0,43,F2296
D0081,A027,0,0,41,F2243
D0081,B5533,2,21,-23,F2282
D0081,B7189,23,48,-43,F2296
D0081,B0475,50,74,-41,F2243
D0081,A027,76,76,5,F2262
D0081,A027,76,76,16,F2252
D0081,A027,76,76,57,F2274
D0081,A027,76,76,52,F2306
D0081,B2912,81,93,-5,F2262
D0081,B1614,95,112,-16,F2252
D0081,B4479,114,142,-57,F2274
D0081,B8393,143,170,-52,F2306
D0081,S237,205,214,1,E2070
D0081,B5951,215,223,-1,E2070
D0081,S235,224,229,3,E2056
D0081,B5994,231,241,-3,E2056
D0081,S201,242,244,1,E1840
D0081,B4952,244,252,-1,E1840
D0081,S201,252,252,2,E1854
D0081,B5488,467,476,-2,E1854
D0081,S002,583,586,9,E0021
D0081,B3341,590,604,-9,E0021
D0081,S011,605,605,2,E0108
D0081,B5710,606,615,-2,E0108
D0081,S017,616,617,1,E0345
D0081,B0434,624,632,-1,E0345
D0080,A083,0,0,70,F6408
D0080,A083,0,0,45,F6415
D0080,B3179,3,33,-70,F6408
D0080,B3857,36,61,-45,F6415
D0080,A083,65,65,65,F6400
D0080,A083,65,65,49,F6383
D0080,B2455,70,99,-65,F6400
D0080,B0736,101,127,-49,F6383
D0080,A083,133,133,61,F6445
D0080,A083,133,133,74,F6417
D0080,B8281,138,166,-61,F6445
D0080,B4025,169,200,-74,F6417
D0080,A083,208,208,19,F6447
D0080,A083,208,208,80,F6388
D0080,A083,208,208,34,F6385
D0080,B8421,221,239,-19,F6447
D0080,B1284,241,273,-80,F6388
D0080,B0811,277,299,-34,F6385
D0080,S133,304,310,1,E1558
D0080,B0246,312,320,-1,E1558
D0080,S125,324,337,2,E1526
D0080,B3647,344,353,-2,E1526
D0083,A053,0,0,30,F4371
D0083,B4499,4,25,-30,F4371
D0083,A053,29,29,36,F4352
D0083,A053,29,29,63,F4377
D0083,A053,29,29,31,F4381
D0083,B2896,37,60,-36,F4352
D0083,B5757,67,96,-63,F4377
D0083,B6047,98,120,-31,F4381
D0083,A053,133,133,8,F4366
D0083,A053,133,133,68,F4407
D0083,A053,133,133,29,F4342
D0083,A053,133,133,19,F4343
D0083,B4317,149,162,-8,F4366
D0083,B9212,165,195,-68,F4407
D0083,B2035,196,217,-29,F4342
D0083,B2102,219,237,-19,F4343
D0083,S106,253,256,1,E1466
D0083,B8714,264,272,-1,E1466
D0082,A103,0,0,31,F7713
D0082,A103,0,0,54,F7714
D0082,B3238,5,27,-31,F7713
D0082,B3255,28,55,-54,F7714
D0082,A103,61,61,34,F7743
D0082,A103,61,61,58,F7728
D0082,A103,61,61,42,F7682
D0082,B6908,70,92,-34,F7743
D0082,B4388,93,121,-58,F7728
D0082,B0091,122,146,-42,F7682
D0082,A103,157,157,13,F7725
D0082,A103,157,157,77,F7689
D0082,A103,157,157,34,F7729
D0082,A103,157,157,13,F7760
D0082,B4091,176,192,-13,F7725
D0082,B0711,197,228,-77,F7689
D0082,B4732,231,253,-34,F7729
D0082,B8706,255,271,-13,F7760
D0085,A108,0,0,18,F8021
D0085,A108,0,0,46,F8044
D0085,A108,0,0,50,F8026
D0085,B0702,6,24,-18,F8021
D0085,B2739,28,53,-46,F8044
D0085,B1127,55,81,-50,F8026
D0085,A108,87,87,10,F8020
D0085,A108,87,87,19,F8071
D0085,A108,87,87,44,F8063
D0085,A108,87,87,37,F8086
D0085,A108,87,87,15,F8058
D0085,B0470,94,108,-10,F8020
D0085,B5521,119,137,-19,F8071
D0085,B4699,139,164,-44,F8063
D0085,B7333,166,189,-37,F8086
D0085,B4335,191,208,-15,F8058
D0085,S004,213,217,1,E0068
D0085,B0434,227,235,-1,E0068
D0085,S012,242,242,1,E0132
D0085,B0434,249,257,-1,E0132
D0085,S039,263,263,1,E0758
D0085,B3058,611,619,-1,E0758
D0084,A110,0,0,62,F8242
D0084,A110,0,0,49,F8194
D0084,B5665,5,34,-62,F8242
D0084,B0386,36,62,-49,F8194
D0084,A110,68,68,21,F8206
D0084,A110,68,68,11,F8235
D0084,A110,68,68,27,F8262
D0084,A110,68,68,15,F8237
D0084,A110,68,68,12,F8218
D0084,A110,68,68,20,F8251
D0084,A110,68,68,23,F8245
D0084,B1422,77,96,-21,F8206
D0084,B4583,97,112,-11,F8235
D0084,B7382,114,135,-27,F8262
D0084,B4892,136,153,-15,F8237
D0084,B2515,155,170,-12,F8218
D0084,B6182,173,191,-20,F8251
D0084,B5790,194,213,-23,F8245
D0087,A033,0,0,90,F2942
D0087,B0099,3,36,-90,F2942
D0087,A033,39,39,40,F2946
D0087,A033,39,39,98,F2959
D0087,B0336,45,69,-40,F2946
D0087,B1865,72,107,-98,F2959
D0086,A102,0,0,60,F7614
D0086,B1371,1,29,-60,F7614
D0086,A102,30,30,76,F7658
D0086,A102,30,30,50,F7631
D0086,B6680,36,67,-76,F7658
D0086,B3863,69,95,-50,F7631
D0086,A102,101,101,89,F7621
D0086,B1993,109,142,-89,F7621
D0086,A102,150,150,29,F7656
D0086,A102,150,150,32,F7632
D0086,A102,150,150,23,F7673
D0086,A102,150,150,38,F7660
D0086,A102,150,150,18,F7600
D0086,B6392,163,184,-29,F7656
D0086,B3954,186,208,-32,F7632
D0086,B8206,210,229,-23,F7673
D0086,B6947,231,254,-38,F7660
D0086,B0004,255,273,-18,F7600
D0086,S095,292,292,3,E1402
D0086,B3913,333,343,-3,E1402
D0086,S152,347,350,12,E1634
D0086,B7235,351,366,-12,E1634
D0086,S105,377,379,14,E1459
D0086,B4970,386,402,-14,E1459
D0086,S092,436,438,4,E1398
D0086,B4253,444,455,-4,E1398
D0086,S100,474,485,2,E1428
D0086,B0546,489,498,-2,E1428
D0086,S091,512,521,6,E1394
D0086,B4735,535,547,-6,E1394
D0086,S181,593,596,12,E1766
D0086,B3970,601,616,-12,E1766
D0086,S188,622,622,2,E1785
D0086,B7984,629,638,-2,E1785
D0554,A061,0,0,31,F4838
D0554,A061,0,0,15,F4913
D0554,A061,0,0,30,F4892
D0554,A061,0,0,20,F4845
D0554,A061,0,0,21,F4983
D0554,B0034,3,25,-31,F4838
D0554,B4701,29,46,-15,F4913
D0554,B3471,49,70,-30,F4892
D0554,B0469,72,90,-20,F4845
D0554,B8960,92,111,-21,F4983
D0554,A061,114,114,33,F4941
D0554,A061,114,114,44,F4904
D0554,A061,114,114,37,F4946
D0554,A061,114,114,22,F4861
D0554,B6298,130,152,-33,F4941
D0554,B4275,154,179,-44,F4904
D0554,B6458,181,204,-37,F4946
D0554,B1394,205,224,-22,F4861
D0289,A086,0,0,29,F6560
D0289,A086,0,0,54,F6554
D0289,B4077,2,23,-29,F6560
D0289,B2279,25,52,-54,F6554
D0289,A086,54,54,16,F6550
D0289,A086,54,54,39,F6581
D0289,A086,54,54,75,F6582
D0289,B1750,55,72,-16,F6550
D0289,B7617,74,98,-39,F6581
D0289,B7840,100,131,-75,F6582
D0289,A086,136,136,66,F6564
D0289,A086,136,136,66,F6583
D0289,B4711,143,172,-66,F6564
D0289,B7850,174,203,-66,F6583
D0289,A086,211,211,14,F6573
D0289,A086,211,211,18,F6586
D0289,A086,211,211,20,F6565
D0289,A086,211,211,4,F6549
D0289,A086,211,211,31,F6570
D0289,A086,211,211,16,F6574
D0289,A086,211,211,14,F6543
D0289,B6119,220,236,-14,F6573
D0289,B8266,237,255,-18,F6586
D0289,B5130,258,276,-20,F6565
D0289,B1358,278,289,-4,F6549
D0289,B5909,290,312,-31,F6570
D0289,B6316,315,332,-16,F6574
D0289,B0110,334,350,-14,F6543
D0289,S363,376,378,3,E2799
D0289,B5190,381,391,-3,E2799
D0289,S331,399,442,1,E2577
D0289,B3960,628,636,-1,E2577
D0553,A012,0,0,14,F0706
D0553,A012,0,0,9,F0767
D0553,A012,0,0,76,F0679
D0553,A012,0,0,18,F0807
D0553,A012,0,0,21,F0755
D0553,B1779,7,23,-14,F0706
D0553,B5861,26,40,-9,F0767
D0553,B0411,42,73,-76,F0679
D0553,B7874,76,94,-18,F0807
D0553,B4956,96,115,-21,F0755
D0553,A012,124,124,32,F0811
D0553,A012,124,124,65,F0688
D0553,A012,124,124,38,F0804
D0553,B8260,144,166,-32,F0811
D0553,B0881,170,199,-65,F0688
D0553,B7775,200,223,-38,F0804
D0553,S086,223,240,2,E1383
D0553,B5986,243,252,-2,E1383
D0932,A029,0,0,37,F2451
D0932,A029,0,0,26,F2467
D0932,A029,0,0,32,F2480
D0932,B2668,3,26,-37,F2451
D0932,B4383,28,48,-26,F2467
D0932,B6183,51,73,-32,F2480
D0932,A029,77,77,72,F2494
D0932,A029,77,77,55,F2449
D0932,B7545,87,117,-72,F2494
D0932,B2382,118,145,-55,F2449
D0932,S415,206,227,1,E3021
D0932,B1456,245,253,-1,E3021
D0552,A012,0,0,22,F0680
D0552,A012,0,0,98,F0687
D0552,B0467,4,23,-22,F0680
D0552,B0820,29,64,-98,F0687
D0552,A012,73,73,12,F0793
D0552,A012,73,73,42,F0684
D0552,A012,73,73,83,F0762
D0552,B7451,79,94,-12,F0793
D0552,B0679,104,128,-42,F0684
D0552,B5534,129,161,-83,F0762
D0955,A045,0,0,75,F4020
D0955,B7611,0,31,-75,F4020
D0955,A045,31,31,51,F4021
D0955,A045,31,31,59,F3993
D0955,B7826,35,61,-51,F4021
D0955,B3016,62,90,-59,F3993
D0955,A045,94,94,61,F3987
D0955,A045,94,94,71,F3977
D0955,B1794,99,127,-61,F3987
D0955,B0348,130,160,-71,F3977
D0955,A045,165,165,20,F3986
D0955,A045,165,165,92,F3996
D0955,A045,165,165,15,F3997
D0955,B1602,166,184,-20,F3986
D0955,B3211,193,227,-92,F3996
D0955,B3231,230,247,-15,F3997
D0955,S157,251,254,3,E1654
D0955,S157,254,264,1,E1655
D0955,B4046,267,277,-3,E1654
D0955,B4046,277,285,-1,E1655
D0498,A008,0,0,14,F0496
D0498,A008,0,0,32,F0458
D0498,A008,0,0,25,F0421
D0498,A008,0,0,46,F0437
D0498,A008,0,0,15,F0446
D0498,B7614,6,22,-14,F0496
D0498,B4109,27,49,-32,F0458
D0498,B1619,52,72,-25,F0421
D0498,B2865,74,99,-46,F0437
D0498,B3382,102,119,-15,F0446
D0498,A008,127,127,13,F0490
D0498,A008,127,127,16,F0410
D0498,A008,127,127,51,F0454
D0498,A008,127,127,14,F0479
D0498,A008,127,127,23,F0484
D0498,A008,127,127,21,F0470
D0498,B7164,146,162,-13,F0490
D0498,B0669,165,182,-16,F0410
D0498,B3869,183,209,-51,F0454
D0498,B6020,213,229,-14,F0479
D0498,B6309,231,250,-23,F0484
D0498,B5059,252,271,-21,F0470
D0669,A018,0,0,22,F1164
D0669,A018,0,0,36,F1136
D0669,A018,0,0,14,F1145
D0669,A018,0,0,32,F1159
D0669,A018,0,0,29,F1150
D0669,B4456,2,21,-22,F1164
D0669,B1755,24,47,-36,F1136
D0669,B2562,53,69,-14,F1145
D0669,B3665,74,96,-32,F1159
D0669,B2794,98,119,-29,F1150
D0669,A018,122,122,19,F1146
D0669,A018,122,122,22,F1152
D0669,A018,122,122,25,F1148
D0669,A018,122,122,26,F1135
D0669,A018,122,122,31,F1201
D0669,B2649,135,153,-19,F1146
D0669,B2968,162,181,-22,F1152
D0669,B2690,189,209,-25,F1148
D0669,B1674,217,237,-26,F1135
D0669,B8263,240,262,-31,F1201
D0669,S610,274,283,1,E4326
D0669,B2451,290,298,-1,E4326
D0669,S609,305,310,5,E4321
D0669,B3923,318,330,-5,E4321
D0669,S622,333,335,1,E4515
D0669,B3644,336,344,-1,E4515
D0669,S630,345,345,1,E4634
D0669,B0096,380,388,-1,E4634
D0669,S649,442,443,1,E4822
D0669,B3545,656,664,-1,E4822
D0499,A030,0,0,11,F2648
D0499,A030,0,0,12,F2665
D0499,A030,0,0,68,F2550
D0499,A030,0,0,43,F2523
D0499,B7358,4,19,-11,F2648
D0499,B8397,23,38,-12,F2665
D0499,B2480,41,71,-68,F2550
D0499,B1050,74,99,-43,F2523
D0499,A030,104,104,2,F2662
D0499,A030,104,104,6,F2666
D0499,A030,104,104,5,F2683
D0499,A030,104,104,21,F2520
D0499,A030,104,104,8,F2599
D0499,A030,104,104,26,F2631
D0499,A030,104,104,25,F2593
D0499,A030,104,104,47,F2506
D0499,B8178,145,154,-2,F2662
D0499,B8416,169,181,-6,F2666
D0499,B9030,185,197,-5,F2683
D0499,B0910,201,220,-21,F2520
D0499,B5093,226,239,-8,F2599
D0499,B6581,241,261,-26,F2631
D0499,B4882,263,283,-25,F2593
D0499,B0058,285,311,-47,F2506
D0668,A018,0,0,24,F1128
D0668,A018,0,0,12,F1203
D0668,A018,0,0,34,F1175
D0668,A018,0,0,25,F1154
D0668,A018,0,0,6,F1186
D0668,A018,0,0,27,F1157
D0668,B1091,3,23,-24,F1128
D0668,B8417,27,42,-12,F1203
D0668,B5611,45,67,-34,F1175
D0668,B3159,70,90,-25,F1154
D0668,B6957,93,105,-6,F1186
D0668,B3517,107,128,-27,F1157
D0668,A018,132,132,8,F1125
D0668,A018,132,132,17,F1130
D0668,A018,132,132,8,F1187
D0668,A018,132,132,22,F1119
D0668,A018,132,132,17,F1196
D0668,A018,132,132,24,F1123
D0668,A018,132,132,16,F1140
D0668,A018,132,132,22,F1165
D0668,B1025,151,164,-8,F1125
D0668,B1177,175,192,-17,F1130
D0668,B7036,198,211,-8,F1187
D0668,B0256,213,232,-22,F1119
D0668,B7856,235,252,-17,F1196
D0668,B0964,254,274,-24,F1123
D0668,B2078,276,293,-16,F1140
D0668,B4508,295,314,-22,F1165
D0668,S630,331,374,1,E4633
D0668,B0841,377,385,-1,E4633
D0668,S620,387,408,1,E4474
D0668,B2451,410,418,-1,E4474
D0668,S630,420,421,1,E4609
D0668,B2451,423,431,-1,E4609
D0668,S621,433,452,2,E4488
D0668,B2451,454,463,-2,E4488
D0668,S629,465,514,1,E4574
D0668,B2794,536,544,-1,E4574
D0668,S611,562,562,1,E4333
D0668,B3644,567,575,-1,E4333
D0668,S633,576,576,3,E4658
D0668,B3644,577,587,-3,E4658
D0668,S633,588,588,3,E4656
D0668,B3253,592,602,-3,E4656
D0668,S621,604,604,2,E4496
D0668,B3644,605,614,-2,E4496
D0668,S629,615,615,1,E4578
D0668,B3253,617,625,-1,E4578
D0668,S631,627,627,6,E4641
D0668,B2706,749,761,-6,E4641
D0225,A012,0,0,30,F0712
D0225,A012,0,0,52,F0702
D0225,B2174,3,24,-30,F0712
D0225,B1523,33,60,-52,F0702
D0225,A012,69,69,31,F0699
D0225,A012,69,69,26,F0758
D0225,A012,69,69,7,F0750
D0225,A012,69,69,9,F0743
D0225,A012,69,69,12,F0696
D0225,A012,69,69,2,F0768
D0225,A012,69,69,7,F0821
D0225,A012,69,69,8,F0719
D0225,A012,69,69,30,F0674
D0225,A012,69,69,4,F0814
D0225,A012,69,69,2,F0810
D0225,B1311,85,107,-31,F0699
D0225,B5187,110,130,-26,F0758
D0225,B4590,134,147,-7,F0750
D0225,B4102,151,165,-9,F0743
D0225,B1238,174,189,-12,F0696
D0225,B5890,193,202,-2,F0768
D0225,B8579,206,219,-7,F0821
D0225,B2508,222,235,-8,F0719
D0225,B0097,239,260,-30,F0674
D0225,B8335,263,274,-4,F0814
D0225,B8170,278,287,-2,F0810
D0224,A030,0,0,48,F2564
D0224,A030,0,0,43,F2669
D0224,A030,0,0,46,F2527
D0224,B3347,7,33,-48,F2564
D0224,B8514,35,60,-43,F2669
D0224,B1161,62,87,-46,F2527
D0224,A030,94,94,3,F2534
D0224,A030,94,94,4,F2645
D0224,A030,94,94,18,F2513
D0224,A030,94,94,9,F2649
D0224,A030,94,94,8,F2612
D0224,A030,94,94,8,F2562
D0224,A030,94,94,34,F2660
D0224,A030,94,94,8,F2556
D0224,A030,94,94,5,F2568
D0224,A030,94,94,9,F2566
D0224,A030,94,94,20,F2518
D0224,A030,94,94,3,F2579
D0224,A030,94,94,6,F2541
